ticker,score_period,period_end,leverage_proxy,debt_to_assets,cash_to_assets,net_margin,fcf_to_assets,accrual_proxy,current_ratio,assets,liabilities,cash,current_assets,current_liabilities,total_debt,accounts_receivable,ppe_net,revenue,net_income,cfo,capex,fcf,interest_expense,depreciation,cogs,sga,company_name,sector_group,industry_group,index_memberships,cik,sec_available,assets_latest,liabilities_latest,cash_latest,current_assets_latest,current_liabilities_latest,total_debt_latest,accounts_receivable_latest,ppe_net_latest,revenue_latest,net_income_latest,cfo_latest,capex_latest,fcf_latest,interest_expense_latest,depreciation_latest,cogs_latest,sga_latest,leverage_proxy_is_assumption,debt_to_assets_is_assumption,cash_to_assets_is_assumption,net_margin_is_assumption,fcf_to_assets_is_assumption,accrual_proxy_is_assumption,current_ratio_is_assumption,assets_is_assumption,liabilities_is_assumption,cash_is_assumption,current_assets_is_assumption,current_liabilities_is_assumption,total_debt_is_assumption,revenue_is_assumption,net_income_is_assumption,cfo_is_assumption,capex_is_assumption,fcf_is_assumption,interest_expense_is_assumption,depreciation_is_assumption,last_close,ret_1m,ret_3m,vol_3m,drawdown_6m,market_data_available,last_close_is_assumption,ret_1m_is_assumption,ret_3m_is_assumption,vol_3m_is_assumption,drawdown_6m_is_assumption,reference_period_end,news_mentions_30d,risk_news_mentions_30d,news_data_available,news_mentions_30d_is_assumption,risk_news_mentions_30d_is_assumption,assumption_metric_count,stale_fact_count,data_quality_score,data_quality_note,beneish_m,velocity_signal_count,velocity_trigger,negative_fcf_quarters_l4,fcf_ebitda_conversion,cash_burn_to_cash,ebitda_proxy,net_debt,net_debt_to_ebitda,ebitda_interest_coverage,score_leverage,score_debt,score_net_debt_ebitda,score_interest_coverage,score_cash,score_margin,score_fcf,score_current_ratio,score_negative_fcf_quarters,score_fcf_conversion,score_cash_burn,score_fcf_sustainability,financial_performance_score,score_negative_momentum,score_volatility,score_drawdown,market_implied_risk_score,sector_base_risk,sector_quality_score,score_sloan_accruals,score_beneish,accounting_integrity_assumption_used,accounting_integrity_score,fraud_quality_subscore,fraud_risk_subscore,fraud_watch_flag,news_sentiment_score,news_sentiment_assumption_used,facility_liquidity_score,facility_liquidity_risk_proxy,behavioral_payment_score,behavioral_payment_risk_proxy,sector_density_count,sector_density_score,connectivity_contagion_score,connectivity_contagion_risk_proxy,governance_discipline_score,governance_discipline_risk_proxy,collateral_recovery_score,collateral_recovery_risk_proxy,raw_surveillance_score,surveillance_score,ewif_score,alert_level,alert_tier,top_risk_drivers,top_driver_objects
ADP,2024Q1,2024-03-31,0.9279123611751656,0.0465974671868572,0.3135602727261395,0.1956165397631133,0.04,-0.0053473269597517,1.0134366934477677,64181600000.0,59554900000.0,20124800000.0,55639600000.0,54901900000.0,2990700000.0,3460700000.0,676500000.0,18912000000.0,3699500000.0,4042700000.0,401000000.0,1313937500.0,366000000.0,566600000.0,10330500000.0,3701100000.0,Automatic Data Processing,Industrials,,Nasdaq 100; S&P 500,8670,True,53369300000.0,47181300000.0,3347800000.0,43252200000.0,41278300000.0,3974700000.0,3579100000.0,655400000.0,20560900000.0,4079700000.0,4939700000.0,,,455900000.0,582400000.0,11097300000.0,4051700000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,238.48634338378906,0.0002095843599767555,0.0804017717563752,0.11243236334517802,-0.018319331478562573,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,5,0,87.0,Strong quarterly public-data coverage,,0,False,,,,4632100000.0,-17134100000.0,-3.6989918179659336,12.656010928961749,14.417527764966879,98.83506332032857,100.0,100.0,100.0,89.342480964467,70.0,50.671834672388385,50.0,50.0,50.0,50.0,74.80743408023898,70.1004429390938,88.7567636654822,94.50420055643123,84.4538023870024,45,75.0,80.53473269597517,,True,79.61066357931452,80.53473269597517,19.465267304024835,False,79.66913141757288,True,86.24486394498969,13.755136055010311,86.56160169869457,13.438398301305426,141,51.8,86.38803735766565,13.611962642334348,84.40356828113256,15.596431718867436,83.63864599316065,16.36135400683935,82.42265589947222,82.42265589947222,82.42265589947222,Green,None,Financial Performance: 75; Accounting Integrity: 80; News & Sentiment: 80,"[('financial_performance_score', 74.80743408023898), ('accounting_integrity_score', 79.61066357931452), ('news_sentiment_score', 79.66913141757288)]"
ADSK,2024Q1,2024-01-31,0.66,0.2320419693301049,0.1908797417271993,0.09,0.04,0.02,0.8225695242472995,9912000000.0,9175083000.0,1892000000.0,3579000000.0,4351000000.0,2300000000.0,876000000.0,121000000.0,7206000000.0,1124000000.0,2452000000.0,43000000.0,2409000000.0,80000000.0,195000000.0,,,Autodesk,Industrials,,Nasdaq 100; S&P 500,769397,True,12467000000.0,,2249000000.0,4942000000.0,5808000000.0,2500000000.0,1439000000.0,121000000.0,7206000000.0,1124000000.0,2452000000.0,43000000.0,2409000000.0,80000000.0,195000000.0,650000000.0,693000000.0,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,260.4200134277344,0.008715187213753639,0.0633294252325578,0.24392716646795934,-0.02347374913744471,True,False,False,False,False,False,2024-01-31,0,0,False,True,True,14,0,63.7,Quarterly assumption-heavy; use with caution,,0,False,,,,1399000000.0,408000000.0,0.2916368834882059,17.4875,53.5,92.59685230024213,98.54181558255897,100.0,91.1319612590799,72.0,70.0,32.256952424729946,50.0,50.0,50.0,50.0,73.33639795184565,65.83235630813945,66.21456670640814,92.95787525876659,75.00159942443806,45,75.0,74.0,,True,70.57819897592283,74.0,26.0,False,74.50171909777272,True,80.89995398904058,19.100046010959417,79.50581861114348,20.494181388856518,141,51.8,78.77106356055168,21.22893643944832,76.4228989039776,23.577101096022403,88.37465450851344,11.625345491486556,76.58910803029333,76.58910803029333,76.58910803029333,Green,None,Accounting Integrity: 71; Financial Performance: 73; News & Sentiment: 75,"[('accounting_integrity_score', 70.57819897592283), ('financial_performance_score', 73.33639795184565), ('news_sentiment_score', 74.50171909777272)]"
AEE,2024Q1,2024-03-31,0.74,0.3882002614632256,0.0085943930663826,0.1590846429556107,-0.0241127197017382,-0.0340386384544618,0.5945791726105564,41306000000.0,65984000000.0,355000000.0,2084000000.0,3505000000.0,16035000000.0,507000000.0,34114000000.0,7254000000.0,1154000000.0,2560000000.0,3556000000.0,-996000000.0,593000000.0,1365050000.0,,,Ameren,Utilities,Multi-Utilities,S&P 500,1002910,True,48476000000.0,,13000000.0,2571000000.0,3907000000.0,20074000000.0,665000000.0,39313000000.0,8799000000.0,1461000000.0,3353000000.0,4128000000.0,-775000000.0,776000000.0,,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,69.62577819824219,0.04844761570389222,0.03235122604568663,0.16851144987063107,-0.08215699577968771,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,5,0,87.0,Strong quarterly public-data coverage,,0,False,,,,3112050000.0,15680000000.0,5.038479458877589,5.247976391231028,41.5,80.88498039025808,42.01900676403014,71.23988195615514,25.7295953775884,83.8626964433416,34.149276134217814,19.819305753685214,50.0,50.0,50.0,50.0,49.91163809103071,58.08780651142166,81.29771002587378,75.35290126609368,71.57947260112971,48,69.0,83.40386384544618,,True,67.7365918146046,83.40386384544618,16.596136154553818,False,64.56322772787406,True,52.470215888637355,47.529784111362645,69.20666657310079,30.79333342689921,27,79.2,76.07340821608318,23.92659178391682,70.30460086674672,29.695399133253275,63.64548956076538,36.35451043923462,63.538049931983345,63.538049931983345,63.538049931983345,Green,None,Financial Performance: 50; Facility & Liquidity: 52; Collateral & Recovery: 64,"[('financial_performance_score', 49.91163809103071), ('facility_liquidity_score', 52.470215888637355), ('collateral_recovery_score', 63.64548956076538)]"
AEP,2024Q1,2024-03-31,0.7350718095935734,0.4457893326076325,0.0028830237169112,0.1458989066512051,0.04,-0.0298543346640121,0.5363357966735738,97744600000.0,71849300000.0,281800000.0,5849600000.0,10906600000.0,43573500000.0,2415300000.0,77796000000.0,19316800000.0,2818300000.0,5736400000.0,3453000000.0,3491000000.0,1826800000.0,3325000000.0,,,American Electric Power,Industrials,,Nasdaq 100; S&P 500,4904,True,114460000000.0,82204000000.0,197000000.0,6052000000.0,13314000000.0,48830000000.0,2867000000.0,736000000.0,21876000000.0,3696000000.0,6944000000.0,3453000000.0,3491000000.0,1806900000.0,3325000000.0,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,79.65149688720703,0.010681973668453804,0.07083563815923966,0.2092368894799315,0.0,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,6,0,84.4,Usable quarterly coverage; some missing fields,,0,False,,,,7970100000.0,43291700000.0,5.431763716891884,4.362874972629735,42.23922856096399,74.27633342404594,37.10295353885145,66.81437486314867,21.922015811274132,81.88483599768077,70.0,17.877859889119126,50.0,50.0,50.0,50.0,51.34640023167601,67.70890953980991,73.1526221040137,100.0,80.28717721460787,45,75.0,82.9854334664012,,True,67.59028680911825,82.9854334664012,17.014566533598796,False,70.54750867680673,True,52.8066022730445,47.1933977269555,70.44729521070624,29.552704789293756,141,51.8,82.42873148193489,17.57126851806511,71.7617862796401,28.238213720359894,60.136077501275444,39.863922498724556,65.96273329975594,65.96273329975594,65.96273329975594,Green,None,Financial Performance: 51; Facility & Liquidity: 53; Collateral & Recovery: 60,"[('financial_performance_score', 51.34640023167601), ('facility_liquidity_score', 52.8066022730445), ('collateral_recovery_score', 60.136077501275444)]"
AES,2024Q1,2024-03-31,0.74,0.45,0.0543097034753959,0.0423525651270576,-0.1195663726219577,-0.0460410245509618,0.7784171099772011,47045000000.0,65984000000.0,2555000000.0,7170000000.0,9211000000.0,11564950000.0,1624000000.0,31906000000.0,12514000000.0,530000000.0,2696000000.0,8321000000.0,-5625000000.0,1346000000.0,1192000000.0,9985000000.0,275000000.0,AES Corporation,Utilities,Independent Power Producers & Energy Traders,S&P 500,874761,True,51768000000.0,,1382000000.0,6502000000.0,8492000000.0,,1683000000.0,37818000000.0,12233000000.0,910000000.0,4306000000.0,5929000000.0,-1623000000.0,1407000000.0,1457000000.0,10022000000.0,241000000.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,16.003271102905273,0.17960544911748455,-0.06384112288324939,0.34910987880746625,-0.07719449329589456,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,6,0,84.4,Usable quarterly coverage; some missing fields,,0,False,,,,3068000000.0,9009950000.0,2.936750325945241,2.2793462109955422,41.5,73.75,72.72082790091265,43.49182763744428,52.154851737697946,56.94102605082304,0.0,27.841710997720114,50.0,50.0,50.0,50.0,46.48891603606645,39.35981285279177,48.4816868654223,76.84165201123163,54.894383909815225,48,69.0,84.60410245509618,,True,65.48527850905246,84.60410245509618,15.395897544903818,False,55.19386676572755,True,57.076130817034155,42.923869182965845,64.81539791262855,35.184602087371445,27,79.2,66.43124611256236,33.56875388743764,66.00462522771879,33.99537477228121,67.95354438063812,32.04645561936188,59.334392674288225,59.334392674288225,59.334392674288225,Green,None,Financial Performance: 46; Market-Implied Risk: 55; News & Sentiment: 55,"[('financial_performance_score', 46.48891603606645), ('market_implied_risk_score', 54.894383909815225), ('news_sentiment_score', 55.19386676572755)]"
AFL,2024Q1,2024-03-31,0.811314553237883,0.25,0.040868352279104,0.2767002844582363,0.015,0.0176444180789148,1.0,124742000000.0,101205000000.0,5098000000.0,12155966500.0,11508610500.0,11194000000.0,,418000000.0,19335000000.0,5350000000.0,3149000000.0,204900000.0,2134000000.0,194000000.0,36000000.0,,3129000000.0,Aflac,Financials,Life & Health Insurance,S&P 500,4977,True,116470000000.0,86980000000.0,6245000000.0,,,,,351000000.0,17164000000.0,3646000000.0,2555000000.0,,,195000000.0,36000000.0,,3253000000.0,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,False,True,82.32540893554688,0.0634136361432418,0.0522986958312297,0.24397923610552932,0.0,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,11,0,71.5,Usable quarterly coverage; some missing fields,,0,False,,,,5580000000.0,6096000000.0,1.09247311827957,28.762886597938145,31.82472623494893,91.25,94.0752688172043,100.0,45.434176139552,97.67002844582363,55.0,50.0,50.0,50.0,50.0,50.0,68.36157773750321,63.07467395780743,66.20415277889414,100.0,76.42627557890053,45,75.0,74.70667457632555,,True,70.57212378401672,74.70667457632555,25.293325423674446,False,73.72161111070123,True,71.68570298353717,28.31429701646283,78.08092007032018,21.919079929679825,75,65.0,80.03614623264549,19.963853767354507,76.01017402798348,23.98982597201652,81.63799911191634,18.362000888083656,73.97441899167382,73.97441899167382,73.97441899167382,Green,None,Financial Performance: 68; Accounting Integrity: 71; Facility & Liquidity: 72,"[('financial_performance_score', 68.36157773750321), ('accounting_integrity_score', 70.57212378401672), ('facility_liquidity_score', 71.68570298353717)]"
AIG,2024Q1,2024-03-31,0.909744339953797,0.0004594566282132,0.0026409566989695,0.1988068019434124,0.015,-0.0012901542120226,1.0,544121000000.0,495011000000.0,1437000000.0,12155966500.0,11508610500.0,250000000.0,,,27992000000.0,5565000000.0,6267000000.0,240000000.0,2134000000.0,325000000.0,385000000.0,,4657000000.0,American International Group,Financials,Multi-line Insurance,S&P 500,5272,True,161254000000.0,120092000000.0,1345000000.0,,,9191000000.0,,1369000000.0,26775000000.0,3096000000.0,3314000000.0,240000000.0,,396000000.0,,,5053000000.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,True,74.84603881835938,0.0775492970494045,0.15725026987155277,0.16375812996059735,-0.0021699519730045136,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,9,0,76.7,Usable quarterly coverage; some missing fields,,0,False,,,,6275000000.0,-1187000000.0,-0.1891633466135458,19.307692307692307,18.051132009240604,99.98851358429467,100.0,100.0,21.760637799313,89.82102029151186,55.0,50.0,50.0,50.0,50.0,50.0,64.95792263159557,84.5417116452588,82.24837400788053,99.34901440809865,88.71303335374598,45,75.0,80.12901542120225,,True,71.51476440003823,80.12901542120225,19.870984578797746,False,78.84389346635166,True,65.07898500724016,34.92101499275984,78.40611366275981,21.593886337240193,75,65.0,87.10964370245603,12.890356297543974,77.55420187292424,22.44579812707576,83.34932023030534,16.650679769694662,75.19636285005976,75.19636285005976,75.19636285005976,Green,None,Financial Performance: 65; Facility & Liquidity: 65; Accounting Integrity: 72,"[('financial_performance_score', 64.95792263159557), ('facility_liquidity_score', 65.07898500724016), ('accounting_integrity_score', 71.51476440003823)]"
AIZ,2024Q1,2024-03-31,0.8519205186393543,0.25,0.0385819282837828,0.0673152195902857,0.0227566861497529,-0.0058900720533086,1.0,33225400000.0,28305400000.0,1281900000.0,12155966500.0,11508610500.0,11194000000.0,,706100000.0,11368900000.0,765300000.0,961000000.0,204900000.0,756100000.0,107800000.0,156400000.0,,,Assurant,Financials,Multi-line Insurance,S&P 500,1267238,True,36289600000.0,30418000000.0,1834100000.0,,,,,841700000.0,12814300000.0,872700000.0,1833900000.0,235500000.0,1598400000.0,108000000.0,156400000.0,,3246100000.0,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,182.5469207763672,0.037420929941756054,0.12486004355997271,0.15500370599346397,0.0,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,8,0,79.3,Usable quarterly coverage; some missing fields,,0,False,,,,1029500000.0,9912100000.0,9.62807187955318,9.550092764378478,26.41059751475277,91.25,10.0,90.81284786641929,44.2909641418914,65.19456587708571,60.17112409983527,50.0,50.0,50.0,50.0,50.0,54.23667772222049,79.14334059332879,83.9992588013072,100.0,87.71419979821201,45,75.0,80.58900720533086,,True,67.02614030217642,80.58900720533086,19.41099279466914,False,75.12810321577214,True,63.688365575599555,36.311634424400445,71.90182078747776,28.09817921252224,75,65.0,86.17701055234983,13.822989447650173,72.72112448436653,27.278875515633473,57.41762116128362,42.58237883871638,69.81351537764391,69.81351537764391,69.81351537764391,Green,None,Financial Performance: 54; Collateral & Recovery: 57; Facility & Liquidity: 64,"[('financial_performance_score', 54.23667772222049), ('collateral_recovery_score', 57.41762116128362), ('facility_liquidity_score', 63.688365575599555)]"
AJG,2024Q1,2024-03-31,0.8139560055694135,0.1328032878563498,0.0289065024050485,0.1028091051155084,0.015,-0.0213313784626385,1.0464975464533952,60975900000.0,49631700000.0,1762600000.0,41479500000.0,39636500000.0,8097800000.0,4148700000.0,704800000.0,10622600000.0,1092100000.0,2392800000.0,217800000.0,2134000000.0,321300000.0,172700000.0,,,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,S&P 500,354190,True,70665000000.0,47318000000.0,1396000000.0,34356000000.0,32519000000.0,13513000000.0,5175000000.0,789000000.0,13942000000.0,1494000000.0,1930000000.0,217800000.0,,639000000.0,206000000.0,22900000.0,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,245.53836059570312,0.025048180112273943,0.12168913330153797,0.14168168115182012,-0.022785059804276475,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,5,0,87.0,Strong quarterly public-data coverage,,0,False,,,,1586100000.0,6335200000.0,3.9941996091040917,4.936507936507937,31.47253259074487,96.67991780359125,55.09667318159847,69.68253968253968,39.27100160336567,75.42136576732626,55.0,52.324877322669764,50.0,50.0,50.0,50.0,58.327656439092884,78.61485555025632,85.83183188481799,93.16448205871706,85.87038983126378,45,75.0,82.13313784626385,,True,71.69045578879921,82.13313784626385,17.86686215373615,False,75.43349184735976,True,65.28314296057468,34.71685703942532,76.05534118238731,23.94465881761269,75,65.0,86.17837379354066,13.821626206459342,76.48460935461817,23.515390645381828,72.48979040084902,27.510209599150983,72.70645443479317,72.70645443479317,72.70645443479317,Green,None,Financial Performance: 58; Facility & Liquidity: 65; Accounting Integrity: 72,"[('financial_performance_score', 58.327656439092884), ('facility_liquidity_score', 65.28314296057468), ('accounting_integrity_score', 71.69045578879921)]"
AKAM,2024Q1,2024-03-31,0.5336200932283346,0.18,0.0473822130225373,0.18,0.1063707638970385,-0.0846326837034399,3.245216567895191,9935606000.0,5301839000.0,470771000.0,2625179000.0,808938000.0,3338900000.0,716638000.0,,2502996000.0,625941000.0,1466818000.0,409960000.0,1056858000.0,21846000.0,591502000.0,1544490000.0,607142000.0,Akamai Technologies,Technology,Internet Services & Infrastructure,S&P 500,1086222,True,11479643000.0,6502272000.0,930231000.0,2286680000.0,967518000.0,,793666000.0,2333462000.0,2502996000.0,452031000.0,1518765000.0,507786000.0,1010979000.0,17709000.0,708611000.0,1727513000.0,656739000.0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,108.76000213623047,-0.01947345896476571,-0.08620395560592242,0.23573271731707607,-0.1524314531760207,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,6,0,84.4,Usable quarterly coverage; some missing fields,,0,False,,,,1239289000.0,2868129000.0,2.3143342674711063,56.72841710152888,71.63799067716654,95.5,81.85665732528894,100.0,48.69110651126865,87.0,95.91122916911155,97.48405522631731,50.0,50.0,50.0,50.0,80.89789321212811,35.632674065679595,67.85345653658479,61.26142447066322,54.91585169097587,42,81.0,88.463268370344,,True,83.46160028013284,88.463268370344,11.536731629656003,False,67.92729380912637,True,86.95467085287179,13.045329147128214,87.33774649179462,12.662253508205382,43,72.8,71.98759202276442,28.012407977235583,84.15912222076699,15.840877779233011,90.12644644857477,9.873553551425232,78.82854608496302,78.82854608496302,78.82854608496302,Green,None,Market-Implied Risk: 55; News & Sentiment: 68; Connectivity & Contagion: 72,"[('market_implied_risk_score', 54.91585169097587), ('news_sentiment_score', 67.92729380912637), ('connectivity_contagion_score', 71.98759202276442)]"
ALB,2024Q1,2024-03-31,0.6,0.18545309185164,0.1080168679268064,0.0401710613886895,-0.0850598820438881,-0.0192169819643235,2.839389651123326,19032333000.0,13072900000.0,2055813000.0,5822725000.0,2050696000.0,3529605000.0,874038000.0,9756035000.0,8397687000.0,337344000.0,703088000.0,2321976000.0,-1618888000.0,127264000.0,466424000.0,8449380000.0,917072000.0,Albemarle Corporation,Materials,Specialty Chemicals,S&P 500,915913,True,16374211000.0,,1618001000.0,4008139000.0,1798044000.0,3267618000.0,593502000.0,8612411000.0,5142733000.0,-510628000.0,1282267000.0,589801000.0,692466000.0,207651000.0,658678000.0,4474014000.0,550036000.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,127.1796646118164,-0.04127488288327252,-0.11557071993869261,0.6585489851878448,-0.2312135713273077,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,4,0,89.6,Strong quarterly public-data coverage,,0,False,,,,931032000.0,1473792000.0,1.5829659990204419,7.3157530802112145,62.50000000000001,95.363672703709,89.17034000979558,81.57876540105607,73.00481940765897,56.0684245554758,6.723053080250355,96.13129883707775,50.0,50.0,50.0,50.0,67.8378193327804,30.73821334355123,12.80441305545582,48.13107144544872,30.55789928148526,50,65.0,81.92169819643235,,True,77.18324930567667,81.92169819643235,18.078301803567655,False,48.630295440576745,True,82.83145934012268,17.168540659877323,77.2432404223131,22.756759577686907,25,80.0,53.68711376478372,46.31288623521628,74.41759991425477,25.582400085745235,88.11372698384956,11.88627301615044,67.148944806677,67.148944806677,67.148944806677,Green,None,Market-Implied Risk: 31; News & Sentiment: 49; Connectivity & Contagion: 54,"[('market_implied_risk_score', 30.55789928148526), ('news_sentiment_score', 48.630295440576745), ('connectivity_contagion_score', 53.68711376478372)]"
ALGN,2024Q1,2024-03-31,0.3892121095157473,0.3,0.1408241784840654,0.118033398833257,0.0798568298863145,-0.0247349065605935,1.22553818731306,6155754000.0,2395894000.0,866879000.0,2479314000.0,2023041000.0,6426050000.0,950738000.0,1281709000.0,3916544000.0,462283000.0,614545000.0,122966000.0,491579000.0,51000.0,139527000.0,1172519000.0,1715510000.0,Align Technology,Healthcare,Health Care Supplies,S&P 500,1097149,True,6233693000.0,2184546000.0,1094908000.0,2616562000.0,1920015000.0,,1101757000.0,1131453000.0,4034964000.0,410351000.0,593223000.0,102445000.0,490778000.0,51000.0,237436000.0,1323951000.0,1755791000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,327.9200134277344,0.08431981637383745,0.1852387230732051,0.33529095394944053,-0.003706632941625876,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,5,0,87.0,Strong quarterly public-data coverage,,0,False,,,,601861000.0,5559171000.0,9.236636033901515,11801.196078431372,86.07878904842526,87.5,10.0,100.0,82.37833670973296,77.70500982498855,87.95704896589434,61.276909365653,50.0,50.0,50.0,50.0,71.4328993238549,89.20645384553418,50.78484100842658,98.88801011751224,79.626434990491,40,85.0,82.47349065605935,,True,78.31114779313933,82.47349065605935,17.526509343940646,False,78.24308729240197,True,83.45529837491475,16.544701625085253,83.96296768579717,16.037032314202833,52,69.6,86.43051320420135,13.569486795798653,82.78736819478418,17.21263180521582,70.4306927082633,29.569307291736706,79.59632020974942,79.59632020974942,79.59632020974942,Green,None,Collateral & Recovery: 70; Financial Performance: 71; News & Sentiment: 78,"[('collateral_recovery_score', 70.4306927082633), ('financial_performance_score', 71.4328993238549), ('news_sentiment_score', 78.24308729240197)]"
ALL,2024Q1,2024-03-31,0.8244030368392546,0.0754268773576837,0.0080767001453806,0.0230505233322519,0.0481181288661263,-0.0374663866743949,1.0,105241000000.0,86761000000.0,850000000.0,12155966500.0,11508610500.0,7938000000.0,,802000000.0,58567000000.0,1350000000.0,5293000000.0,229000000.0,5064000000.0,390000000.0,259000000.0,,,Allstate,Financials,Property & Casualty Insurance,S&P 500,899051,True,119758000000.0,89169000000.0,678000000.0,,,7490000000.0,,627000000.0,67685000000.0,10282000000.0,10110000000.0,228000000.0,9882000000.0,379000000.0,259000000.0,,,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,166.3254852294922,0.09085735170111908,0.2445541727184739,0.15985229431070405,0.0,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,6,0,84.4,Usable quarterly coverage; some missing fields,,0,False,,,,1999000000.0,7088000000.0,3.5457728864432214,5.125641025641026,30.07959508809938,98.11432806605791,62.57045189261297,70.62820512820512,25.384466763587067,49.22020933290076,74.05906443306314,50.0,50.0,50.0,50.0,50.0,56.67292452272515,99.09236211974566,83.02954113785918,100.0,94.04063441920162,45,75.0,83.74663866743948,,True,70.40578999485048,83.74663866743948,16.253361332560516,False,79.02219456641836,True,61.24700184021625,38.75299815978375,75.31532992838909,24.68467007161091,75,65.0,90.3127244019244,9.687275598075601,76.21273904383234,23.787260956167657,74.40520189560506,25.59479810439494,73.17811322266218,73.17811322266218,73.17811322266218,Green,None,Financial Performance: 57; Facility & Liquidity: 61; Accounting Integrity: 70,"[('financial_performance_score', 56.67292452272515), ('facility_liquidity_score', 61.24700184021625), ('accounting_integrity_score', 70.40578999485048)]"
ALLE,2024Q1,2024-03-31,0.6848771839790991,0.469640066248338,0.0913947141290909,0.1493221415357428,0.1151414775245515,-0.0097739625370314,1.3051492100643651,4286900000.0,2936000000.0,391800000.0,1338300000.0,1025400000.0,2013300000.0,448000000.0,362000000.0,3621700000.0,540800000.0,582700000.0,89100000.0,493600000.0,92400000.0,129700000.0,2039800000.0,864900000.0,Allegion,Industrials,Building Products,S&P 500,1579241,True,5223700000.0,3156100000.0,356200000.0,1391800000.0,755400000.0,1980300000.0,437700000.0,444600000.0,4067300000.0,643800000.0,783800000.0,98100000.0,685700000.0,101000000.0,129700000.0,2229000000.0,978800000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,131.7222442626953,0.057314705348304074,0.06573251457063822,0.20464094362124155,-0.004286761939321204,True,False,False,False,False,False,2024-03-31,0,0,False,True,True,3,0,92.2,Strong quarterly public-data coverage,,0,False,,,,762900000.0,1621500000.0,2.125442390876917,8.256493506493506,49.76842240313513,71.29499171895775,83.74557609123083,85.96185064935065,68.25563260831169,82.39832123036142,98.54244325736545,65.25746050321825,50.0,50.0,50.0,50.0,72.80274427354792,66.43312864265955,74.07181127575168,98.71397141820364,79.73963711220496,45,75.0,80.97739625370313,,True,80.25685138751459,80.97739625370313,19.022603746296866,False,76.71064183816685,True,80.98125494759643,19.018745052403574,85.89684333917477,14.103156660825235,141,51.8,84.19496506812561,15.805034931874388,84.07379243863286,15.926207561367136,75.32848683205002,24.671513167949982,79.83582814470029,79.83582814470029,79.83582814470029,Green,None,Financial Performance: 73; Collateral & Recovery: 75; News & Sentiment: 77,"[('financial_performance_score', 72.80274427354792), ('collateral_recovery_score', 75.32848683205002), ('news_sentiment_score', 76.71064183816685)]"
